parcel_id,la_case_id,village_name,tehsil,district,state,area_ha,land_use_type,soil_class,irrigation_status,market_value_per_ha_inr,compensation_rate_per_ha_inr,latitude,longitude,project_id,case_number,notification_date,larr_applicable,acquisition_purpose,total_area_ha,no_of_families_affected,rural_urban_mix,consent_required,consent_percentage,status,expected_possession_date,actual_possession_date,delay_days,project_name,project_type,sector,implementing_agency,total_land_required_ha,total_estimated_cost_cr,project_start_date,expected_completion_date,stakeholder_count,total_area_owned_ha,total_compensation_offered_inr,total_compensation_accepted_inr,objections_count,litigation_count,consent_count,milestone_count,first_milestone_date,last_milestone_date,clearance_count,clearance_approved_count,clearance_pending_count,dispute_count,dispute_delay_days,delay_event_count,event_delay_days,area_acres,compensation_to_market_ratio,families_per_ha,compensation_acceptance_ratio,has_dispute,has_delay_events,has_litigation,synthetic_record_id,source_record_id,data_origin,is_synthetic
63,16,Ayappan Pattinam 8,Salem,Salem,Tamil Nadu,5.051415828994062,Barren,Saline,Irrigated,16195678.974373484,20536525.44606687,11.706577357719501,78.17547573245106,3,TN/LA/Port/3/16,2021-07-25,True,Port/Coastal Infrastructure,18.827987551528988,153.16897052545139,Mixed,False,,Possession Taken,2022-11-21,2023-04-07,137.0,New Terminal: Salem 3,Port,Transport,NHAI,239.63,1513.398028111085,2021-04-25,2026-04-24,20,31.28,422103607,398839302.0,1,0,20,6.0,2021-09-07,2023-04-07,3,2,1,1.0,0.0,2.0,227.0,12.482320330130086,1.2680249762027225,8.135174835135942,0.9448848467196348,1,1,0,ACQ_SYN_008464,63,synthetic_augmented_from_existing_dataset,1
901,229,Pudur 14,Kancheepuram,Kancheepuram,Tamil Nadu,12.019873549102185,Commercial,Urban Fill,Non-Irrigated,13906958.109715281,16911349.209557142,12.878529552369361,79.67425311750594,39,TN/LA/Urban Metro/39/229,2025-03-16,True,Urban Metro Rail,28.530218201717798,278.2922188360771,Mixed,False,,Possession Taken,2026-11-10,2027-02-07,89.0,Metro Line: Kancheepuram 39,Urban Metro,Transport,Chennai Metro Rail Ltd,117.97,1912.3869582327466,2024-11-24,2028-11-23,6,18.23,255309660,126385833.0,1,0,6,6.0,2025-04-18,2027-02-07,1,1,0,1.0,0.0,1.0,70.0,29.701754329227175,1.2160351010004855,9.754296895609484,0.4950295770242301,1,1,0,ACQ_SYN_008465,901,synthetic_augmented_from_existing_dataset,1
1406,359,Sriperumbudur 12,Cuddalore,Cuddalore,Tamil Nadu,6.441564637310571,Agricultural,Sandy,Partly Irrigated,13414358.801799852,14468510.220161371,11.760952086820101,79.62344793500988,61,TN/LA/Railway/61/359,2025-03-15,True,Railway Corridor,25.809098803028025,277.512792151126,Mostly Rural,False,,SIA_Completed,2026-03-10,,,Freight Corridor: Cuddalore 61,Railway,Transport,Chennai Metro Rail Ltd,145.84,2133.391946849436,2024-11-13,2029-11-12,20,30.35,425388216,264783615.0,3,0,20,,,,1,0,1,,,,,15.917452839387554,1.0785838096279399,10.752517717455795,0.6224516924559095,0,0,0,ACQ_SYN_008466,1406,synthetic_augmented_from_existing_dataset,1
763,195,Madhavaram 13,Kancheepuram,Kancheepuram,Tamil Nadu,6.1428345060846405,Agricultural,Saline,Non-Irrigated,16709208.527925448,21144116.9062105,12.866788633065347,79.70129156891733,33,TN/LA/Power/33/195,2020-09-11,True,Power Project,71.04516706492454,668.40350330392,Mostly Rural,False,,Litigated,2022-05-06,,,Thermal Power Expansion: Kancheepuram 33,Power,Energy,TIDCO,384.96,5383.024947733973,2020-06-07,2024-06-06,17,30.8,468663088,229670271.0,4,0,17,2.0,2020-09-24,2021-05-03,3,1,2,,,2.0,136.0,15.179274610459919,1.2654170226479107,9.408148800510249,0.490054106842739,0,1,0,ACQ_SYN_008467,763,synthetic_augmented_from_existing_dataset,1
1484,377,Pudur 9,Coimbatore,Coimbatore,Tamil Nadu,10.496947118282117,Barren,Alluvial,Irrigated,41258254.2648569,48735037.28573939,11.042565205589623,77.02168380263842,64,TN/LA/Railway/64/377,2024-12-10,True,Railway Corridor,37.48400868657887,192.65034599186637,Mostly Urban,False,,Possession Taken,2026-08-31,2026-10-01,31.0,Rail Link: Coimbatore 64,Railway,Transport,Chennai Metro Rail Ltd,189.19,1480.302543387065,2024-06-16,2029-06-15,8,9.59,556606989,298512173.0,1,0,8,5.0,2025-01-12,2026-10-01,1,1,0,2.0,207.0,1.0,112.0,25.938521169999547,1.18121908340778,5.139534237191786,0.536306907565618,1,1,0,ACQ_SYN_008468,1484,synthetic_augmented_from_existing_dataset,1
1358,349,Samayapuram 5,Thanjavur,Thanjavur,Tamil Nadu,16.99691071642072,Industrial,Sandy,Irrigated,6730621.2786380155,8898425.941076767,10.78074960460583,79.13826391101841,59,TN/LA/Urban Housing/59/349,2023-03-03,False,Affordable Housing,7.01380819644598,101.52086685597882,Mostly Rural,True,52.2,SIA_Completed,2024-01-17,,,Slum Rehabilitation: Thanjavur 59,Urban Housing,Housing,NHAI,69.34,191.3211201068981,2022-11-27,2028-11-25,15,20.85,287192218,187084001.0,0,0,12,2.0,2023-04-11,2023-08-07,1,1,0,,,,,42.000280984041254,1.322080915370924,14.474428728664298,0.6514243397778975,0,0,0,ACQ_SYN_008469,1358,synthetic_augmented_from_existing_dataset,1
129,30,Neelambur 16,Karur,Karur,Tamil Nadu,3.537706572289092,Barren,Sandy,Irrigated,21756572.81397016,24345279.647360876,10.936905138072778,78.04915881733133,5,TN/LA/Urban Housing/5/30,2021-06-06,True,Affordable Housing,7.71949942563726,147.8920357689055,Mixed,False,,Objections_Received,2022-09-07,,,Slum Rehabilitation: Karur 5,Urban Housing,Housing,SIPCOT,62.27,164.9534422357439,2021-05-03,2025-05-02,12,17.220000000000002,314046433,172839972.0,4,1,12,4.0,2021-07-11,2022-03-10,2,1,1,2.0,95.0,3.0,269.0,8.741863304117,1.1189850467500322,19.158241696053587,0.5503643851289978,1,1,1,ACQ_SYN_008470,129,synthetic_augmented_from_existing_dataset,1
1071,273,Kallikudi 7,Dharmapuri,Dharmapuri,Tamil Nadu,7.957981623306933,Barren,Loamy,Irrigated,15942569.505476415,23473194.858613055,12.121010973577782,78.20402556256252,46,TN/LA/IT Corridor/46/273,2023-04-22,True,IT/Tech Corridor,14.19849698786928,100.87271992703181,Mixed,True,84.7,Award_Declared,2025-06-04,,,Tech Park: Dharmapuri 46,IT Corridor,IT/Services,NHAI,99.84,2579.922085939062,2023-03-26,2029-03-24,12,4.17,68325417,51587341.0,0,0,10,6.0,2023-05-25,2024-09-15,1,0,1,,,,,19.66460081018258,1.472359574819467,7.104464649548053,0.7550241661898676,0,0,0,ACQ_SYN_008471,1071,synthetic_augmented_from_existing_dataset,1
330,86,Pudur 6,Tirunelveli,Tirunelveli,Tamil Nadu,12.73071719650071,Industrial,Sandy,Partly Irrigated,19552060.40546712,24948118.192190155,8.673228894887078,77.75867201144386,14,TN/LA/Highway/14/86,2022-06-18,True,National/State Highway,31.98642710852799,279.5160176161568,Mixed,False,,Award_Declared,2023-08-05,,,NH Upgrade: Tirunelveli 14,Highway,Transport,Tamil Nadu Highways,317.25,2927.994552597517,2022-04-02,2026-04-01,17,22.21,314292191,115053462.0,6,3,17,,,,3,2,1,2.0,194.0,2.0,0.0,31.458287232445596,1.275984099620222,8.73858204505855,0.3660716533679324,1,1,1,ACQ_SYN_008472,330,synthetic_augmented_from_existing_dataset,1
934,239,Perungalathur 12,Thanjavur,Thanjavur,Tamil Nadu,17.666100883848717,Industrial,Red Soil,Partly Irrigated,9603331.4197498,11999496.054380562,10.832562160899302,79.15401774197585,41,TN/LA/Industrial/41/239,2021-10-30,True,Industrial/SEZ,94.57402877420132,686.3775910728012,Mostly Rural,False,,SIA_Completed,2023-12-06,,,Industrial Park: Thanjavur 41,Industrial,Manufacturing,TNHB,449.22,10669.453278315292,2021-10-19,2026-10-18,12,19.22,318012609,228994640.0,2,1,12,4.0,2021-12-11,2022-07-24,1,1,0,,,,,43.65388589687874,1.249513895740692,7.257569545985514,0.7200803789512635,0,0,1,ACQ_SYN_008473,934,synthetic_augmented_from_existing_dataset,1
738,189,Sholinganallur 15,Thanjavur,Thanjavur,Tamil Nadu,21.456800387007654,Agricultural,Red Soil,Partly Irrigated,35322388.92892523,41220962.20239139,10.81873131615983,79.148995680528,31,TN/LA/Highway/31/189,2022-05-14,False,National/State Highway,56.31477149249811,504.33676522328346,Mostly Urban,False,,Initiated,2023-05-25,,,State Highway Expansion: Thanjavur 31,Highway,Transport,Tamil Nadu Highways,303.92,930.5966139029941,2022-03-21,2027-03-20,12,18.01,977516086,917855049.0,2,1,12,4.0,2022-07-07,2023-01-19,3,2,1,,,,,53.02090834672474,1.1669924784910533,8.955674538970081,0.9389666954288872,0,0,1,ACQ_SYN_008474,738,synthetic_augmented_from_existing_dataset,1
1549,392,Samayapuram 16,Villupuram,Villupuram,Tamil Nadu,22.36929307295612,Agricultural,Black Cotton,Partly Irrigated,8298450.288403438,9200543.205360567,11.974563777711762,79.46667119331357,66,TN/LA/Urban Metro/66/392,2024-11-26,True,Urban Metro Rail,14.079206367927183,141.6547889064116,Mixed,False,,Award_Declared,2025-12-25,,,Urban Rail Corridor: Villupuram 66,Urban Metro,Transport,TNHB,70.41,6310.672939006247,2024-10-10,2027-10-10,7,10.89,187109654,119083769.0,1,0,7,5.0,2024-12-14,2026-05-13,1,1,0,1.0,149.0,2.0,0.0,55.275726874934826,1.1087061903856612,10.06127655242735,0.6364384009817046,1,1,0,ACQ_SYN_008475,1549,synthetic_augmented_from_existing_dataset,1
1666,420,Kelambakkam 11,Thanjavur,Thanjavur,Tamil Nadu,4.458337202975456,Barren,Loamy,Irrigated,11317279.635075651,12491438.369388286,10.810607794707014,79.13258315580144,70,TN/LA/Railway/70/420,2022-01-21,True,Railway Corridor,30.04507927735452,117.33923078419187,Mostly Rural,False,,Litigated,2023-05-05,,,Freight Corridor: Thanjavur 70,Railway,Transport,V.O. Chidambaranar Port,243.71,2895.1155680595757,2021-09-13,2027-09-12,17,26.02,369814269,219641898.0,4,2,17,5.0,2022-03-11,2023-04-03,3,2,1,,,2.0,142.0,11.016791131677245,1.1037492022971285,3.9054392135564244,0.5939248871979032,0,1,1,ACQ_SYN_008476,1666,synthetic_augmented_from_existing_dataset,1
886,225,Karanai 14,Ranipet,Ranipet,Tamil Nadu,22.817213019845795,Coastal,Alluvial,Partly Irrigated,36514578.100883484,47304741.39427425,12.957283986805463,79.33599833306084,38,TN/LA/Highway/38/225,2022-09-07,True,National/State Highway,48.03752435656033,395.04920498750147,Mostly Urban,False,,Objections_Received,2024-11-18,,,Bypass Road: Ranipet 38,Highway,Transport,Tamil Nadu Highways,197.33,2884.9329406456586,2022-07-20,2025-07-19,13,9.36,425624457,129159228.0,3,2,13,3.0,2022-10-29,2023-07-01,3,2,1,,,3.0,280.0,56.38256116627156,1.2955028882869577,8.223762782928485,0.3034581915484241,0,1,1,ACQ_SYN_008477,886,synthetic_augmented_from_existing_dataset,1
1031,262,Oragadam 9,Erode,Erode,Tamil Nadu,19.821782552003267,Industrial,Urban Fill,Irrigated,16215276.89926627,21324377.995867614,11.28156746755268,77.7612524110355,45,TN/LA/Power/45/262,2020-07-15,True,Power Project,65.46075073364423,615.2791960819441,Mostly Rural,False,,Objections_Received,2022-07-11,,,Wind Park: Erode 45,Power,Energy,TNEB,346.39,4552.625345394901,2020-02-25,2026-02-23,14,19.38,267267062,113845417.0,6,4,14,4.0,2020-08-13,2021-02-04,3,1,2,1.0,142.0,1.0,67.0,48.9806912961192,1.3150794851263086,9.399207757110474,0.425961269406254,1,1,1,ACQ_SYN_008478,1031,synthetic_augmented_from_existing_dataset,1
1202,305,Manapakkam 9,Thoothukudi,Thoothukudi,Tamil Nadu,7.910687971124652,Commercial,Saline,Partly Irrigated,41899416.50665983,54951704.605330035,8.738660383781664,78.0461371040237,52,TN/LA/Highway/52/305,2021-10-11,True,National/State Highway,28.006340077215324,129.6312692182665,Mostly Urban,False,,Award_Declared,2023-12-22,,,Bypass Road: Thoothukudi 52,Highway,Transport,District Collector,260.6,2851.835801639634,2021-08-05,2024-08-04,9,22.69,1200448117,686016712.0,2,1,9,5.0,2021-11-03,2023-01-20,2,0,2,,,3.0,499.0,19.54773565076874,1.3115147939254852,4.628640117232904,0.5714671898643996,0,1,1,ACQ_SYN_008479,1202,synthetic_augmented_from_existing_dataset,1
1258,321,Oragadam 18,Chengalpattu,Chengalpattu,Tamil Nadu,22.228953755199313,Forest,Black Cotton,Partly Irrigated,37427779.14063308,51604677.04166658,12.668590215741883,79.94852745017869,55,TN/LA/Urban Housing/55/321,2020-06-14,True,Affordable Housing,11.545885041407017,99.37653917307424,Mostly Urban,True,87.1,Possession Taken,2022-09-20,2023-05-10,232.0,Affordable Housing: Chengalpattu 55,Urban Housing,Housing,TNHB,66.87,445.79945058507474,2020-04-07,2023-04-07,15,22.76,1119825024,862462614.0,1,1,12,8.0,2020-07-19,2023-05-10,2,2,0,,,2.0,50.0,54.928940869099065,1.3787800993418418,8.607095845548441,0.7701762288891304,0,1,1,ACQ_SYN_008480,1258,synthetic_augmented_from_existing_dataset,1
1220,310,Madhavaram 6,Thanjavur,Thanjavur,Tamil Nadu,22.663723791287776,Residential,Loamy,Partly Irrigated,21219263.842854545,24771960.889493827,10.845611897438218,79.19412700246158,53,TN/LA/Highway/53/310,2020-10-04,True,National/State Highway,24.668546293256906,211.23776808401666,Mostly Rural,False,,Possession Taken,2023-02-05,2023-06-24,139.0,State Highway Expansion: Thanjavur 53,Highway,Transport,Tamil Nadu Highways,116.64,2108.0186745380834,2020-05-13,2025-05-12,10,12.74,234429562,190777371.0,0,0,10,2.0,2020-10-31,2021-05-01,1,0,1,2.0,133.0,3.0,134.0,56.0032810232493,1.1674279123418143,8.56304078776454,0.8137940000928723,1,1,0,ACQ_SYN_008481,1220,synthetic_augmented_from_existing_dataset,1
1503,381,Kelambakkam 5,Cuddalore,Cuddalore,Tamil Nadu,18.661045288577256,Barren,Black Cotton,Irrigated,49304794.57182992,56466741.91070909,11.787865398569881,79.5948244959268,65,TN/LA/Urban Housing/65/381,2021-04-14,True,Affordable Housing,6.646883002002446,101.75494362774934,Mostly Urban,True,76.2,Completed,2023-04-11,2023-05-13,32.0,Affordable Housing: Cuddalore 65,Urban Housing,Housing,CMDA,36.25,258.2188176224874,2020-12-07,2025-12-06,11,23.1,1181571074,923024268.0,4,1,6,7.0,2021-06-02,2023-05-13,1,1,0,,,,,46.112447058921376,1.1452586386592738,15.308670785553854,0.7811838731590344,0,0,1,ACQ_SYN_008482,1503,synthetic_augmented_from_existing_dataset,1
1885,476,Thogamalai 7,Chengalpattu,Chengalpattu,Tamil Nadu,18.9368502450551,Forest,Sandy,Irrigated,6270462.424759631,6529234.052501504,12.675165879358218,80.01721556917096,79,TN/LA/Highway/79/476,2024-03-24,True,National/State Highway,14.885506830730582,107.95340556862143,Mostly Rural,False,,Initiated,2026-05-17,,,Bypass Road: Chengalpattu 79,Highway,Transport,TNEB,164.92,1720.8511043462997,2023-09-27,2026-09-26,8,16.12,219236803,219236803.0,0,0,8,4.0,2024-04-27,2025-01-18,1,1,0,,,,,46.79397594744284,1.0412683483629668,7.252249237879868,1.0,0,0,0,ACQ_SYN_008483,1885,synthetic_augmented_from_existing_dataset,1
1590,402,Kelambakkam 5,Salem,Salem,Tamil Nadu,19.564808445629303,Commercial,Loamy,Partly Irrigated,51599867.796151415,54157092.250159,11.64996899563053,78.19905613125523,67,TN/LA/Urban Metro/67/402,2021-07-05,True,Urban Metro Rail,12.111693414742817,131.72053631397955,Mostly Urban,False,,Objections_Received,2023-08-05,,,Metro Line: Salem 67,Urban Metro,Transport,CMDA,73.25,6556.5481545769635,2021-05-02,2024-05-01,16,28.78,1485328696,916359743.0,7,4,16,3.0,2021-08-12,2021-12-04,1,1,0,1.0,0.0,1.0,67.0,48.34569445149246,1.0495587404237172,10.87548469098832,0.6169407118220788,1,1,1,ACQ_SYN_008484,1590,synthetic_augmented_from_existing_dataset,1
259,67,Perungalathur 8,Vellore,Vellore,Tamil Nadu,25.093843692487695,Barren,Saline,Partly Irrigated,16916472.981711484,19866009.655501667,12.955345424984298,79.17372309438865,10,TN/LA/Urban Housing/10/67,2020-02-20,True,Affordable Housing,10.83473011487821,193.7830706589064,Mixed,True,79.1,Initiated,2022-03-09,,,Slum Rehabilitation: Vellore 10,Urban Housing,Housing,TNHB,50.57,189.8929382725971,2020-02-05,2024-02-04,11,12.81,192961285,107912845.0,3,2,6,5.0,2020-03-28,2021-10-03,1,1,0,,,,,62.00823806386619,1.1743588440083785,17.885362035257735,0.5592460943655096,0,0,1,ACQ_SYN_008485,259,synthetic_augmented_from_existing_dataset,1
914,233,Kallikudi 8,Thoothukudi,Thoothukudi,Tamil Nadu,6.45986270466189,Industrial,Red Soil,Non-Irrigated,15450396.10321673,19191064.805964954,8.741825295671738,78.00983784221108,40,TN/LA/Urban Housing/40/233,2023-02-03,True,Affordable Housing,13.442665576213404,249.9078062689612,Mixed,False,,SIA_Completed,2025-01-24,,,Slum Rehabilitation: Thoothukudi 40,Urban Housing,Housing,SIPCOT,59.8,202.72767492424902,2022-09-10,2028-09-08,6,3.5499999999999994,51465412,51268174.0,0,0,6,4.0,2023-03-19,2024-03-25,2,0,2,,,,,15.962668348431666,1.2421082720312542,18.59064371214957,0.9961675620123278,0,0,0,ACQ_SYN_008486,914,synthetic_augmented_from_existing_dataset,1
886,225,Karanai 14,Ranipet,Ranipet,Tamil Nadu,24.333752045756317,Coastal,Alluvial,Partly Irrigated,36059204.17554225,48330464.80197306,12.95372786306603,79.34393524780396,38,TN/LA/Highway/38/225,2022-09-07,True,National/State Highway,49.933323844851316,378.7661736546468,Mostly Urban,False,,Objections_Received,2024-11-18,,,Bypass Road: Ranipet 38,Highway,Transport,Tamil Nadu Highways,197.33,2927.9218448677643,2022-07-20,2025-07-19,13,9.36,425624457,129159228.0,3,2,13,3.0,2022-10-29,2023-07-01,3,2,1,,,3.0,280.0,60.13001070426144,1.340308692523891,7.585438831020296,0.3034581915484241,0,1,1,ACQ_SYN_008487,886,synthetic_augmented_from_existing_dataset,1
977,250,Siruseri 5,Madurai,Madurai,Tamil Nadu,9.343022458534863,Forest,Loamy,Partly Irrigated,11408780.289914107,14110065.746193059,9.909913052115717,78.10326397342597,43,TN/LA/Industrial/43/250,2022-07-03,True,Industrial/SEZ,37.26248427160362,344.335040023013,Mostly Rural,True,94.0,Completed,2024-03-18,2024-03-13,-5.0,Industrial Park: Madurai 43,Industrial,Manufacturing,Tamil Nadu Highways,381.95,15675.413757877703,2022-02-27,2026-02-26,13,21.09,318289133,218920026.0,2,0,10,8.0,2022-07-25,2024-03-13,3,2,1,,,2.0,54.0,23.08711124307814,1.2367725021987683,9.240796655241212,0.6878023887796383,0,1,0,ACQ_SYN_008488,977,synthetic_augmented_from_existing_dataset,1
1015,259,Manapakkam 13,Erode,Erode,Tamil Nadu,10.728648345124764,Residential,Sandy,Partly Irrigated,21731788.720752437,23603559.92881523,11.372609097841101,77.76873741404626,45,TN/LA/Power/45/259,2020-06-20,True,Power Project,20.687904347313328,228.75119451304212,Mostly Rural,False,,Objections_Received,2022-01-02,,,Wind Park: Erode 45,Power,Energy,TNEB,346.39,4467.546064166328,2020-02-25,2026-02-23,16,37.35,547472388,319093923.0,2,0,16,4.0,2020-07-22,2021-03-10,1,0,1,,,,,26.511067369370743,1.0861305634853413,11.057243434265459,0.5828493454541127,0,0,0,ACQ_SYN_008489,1015,synthetic_augmented_from_existing_dataset,1
1378,353,Nandambakkam 16,Tiruchirappalli,Tiruchirappalli,Tamil Nadu,6.614589785103842,Commercial,Urban Fill,Irrigated,12276542.362125129,14604702.55128973,10.845280433996237,78.7854660834723,60,TN/LA/Industrial/60/353,2023-10-04,True,Industrial/SEZ,56.59615847666851,300.1012091200882,Mixed,True,59.3,Completed,2025-07-03,2026-04-09,280.0,Industrial Park: Tiruchirappalli 60,Industrial,Manufacturing,V.O. Chidambaranar Port,427.16,24377.459525868293,2023-08-14,2028-08-12,17,25.02,335940665,111821480.0,2,1,12,9.0,2023-10-19,2026-04-09,3,3,0,,,,,16.34500729006793,1.1896429890835798,5.302501392277418,0.3328608044518814,0,0,1,ACQ_SYN_008490,1378,synthetic_augmented_from_existing_dataset,1
808,205,Thogamalai 16,Vellore,Vellore,Tamil Nadu,9.815046759501168,Coastal,Saline,Irrigated,66351899.431794725,79077314.64399955,12.94870646076484,79.09917512714824,34,TN/LA/Power/34/205,2021-09-07,True,Power Project,83.36789097137014,1000.8015436425569,Mostly Urban,False,,Consent_Process_End,2023-11-18,,,Thermal Power Expansion: Vellore 34,Power,Energy,SIPCOT,755.46,2591.898480496365,2021-03-14,2024-03-13,5,8.64,525593403,393899310.0,1,1,5,4.0,2021-09-25,2022-07-20,2,2,0,,,2.0,215.0,24.253508690393513,1.1917867509623548,12.00464029953988,0.7494373174238642,0,1,1,ACQ_SYN_008491,808,synthetic_augmented_from_existing_dataset,1
506,130,Madhavaram 15,Coimbatore,Coimbatore,Tamil Nadu,15.208296623151519,Coastal,Black Cotton,Non-Irrigated,12131402.544236036,15078611.728961194,11.00715149742212,76.95639126098804,21,TN/LA/Urban Housing/21/130,2021-12-04,True,Affordable Housing,6.800795775219318,94.35528391963507,Mixed,True,71.4,Initiated,2023-09-04,,,Affordable Housing: Coimbatore 21,Urban Housing,Housing,Tamil Nadu Highways,31.5,378.2243157558533,2021-07-06,2026-07-05,20,27.64,337002433,180916418.0,4,3,13,4.0,2022-02-02,2023-02-13,2,2,0,,,,,37.58051931424869,1.2429405152436772,13.874153413552875,0.5368400945639463,0,0,1,ACQ_SYN_008492,506,synthetic_augmented_from_existing_dataset,1
879,224,Madhavaram 4,Ranipet,Ranipet,Tamil Nadu,22.093533339585207,Coastal,Loamy,Partly Irrigated,53123946.30604604,64483615.388764486,12.955630148393197,79.33093585341342,38,TN/LA/Highway/38/224,2022-12-09,True,National/State Highway,20.922348502990094,112.3450197387783,Mostly Urban,False,,Possession Taken,2024-10-06,2025-05-12,218.0,Bypass Road: Ranipet 38,Highway,Transport,Tamil Nadu Highways,197.33,2850.405205104001,2022-07-20,2025-07-19,11,8.799999999999999,445380179,421255253.0,2,0,11,6.0,2023-02-04,2025-05-12,1,1,0,,,,,54.594309735144044,1.213833306307397,5.36961802938722,0.945832959935112,0,0,0,ACQ_SYN_008493,879,synthetic_augmented_from_existing_dataset,1
1640,414,Madhavaram 6,Thanjavur,Thanjavur,Tamil Nadu,11.948656200564933,Coastal,Alluvial,Partly Irrigated,66060580.197047785,89197298.62555656,10.840606963580566,79.20608617533439,70,TN/LA/Railway/70/414,2021-11-22,True,Railway Corridor,19.06148075393592,183.1727313043962,Mostly Urban,False,,Award_Declared,2023-09-20,,,Freight Corridor: Thanjavur 70,Railway,Transport,V.O. Chidambaranar Port,243.71,3154.473499500917,2021-09-13,2027-09-12,13,26.18,1240729084,1004678186.0,3,1,13,5.0,2021-12-14,2022-10-27,1,0,1,,,,,29.5257724287861,1.350234865626305,9.609575125299417,0.809748235094971,0,0,1,ACQ_SYN_008494,1640,synthetic_augmented_from_existing_dataset,1
598,153,Samayapuram 19,Krishnagiri,Krishnagiri,Tamil Nadu,5.1508910699636,Industrial,Loamy,Partly Irrigated,30207648.281427052,39222669.829850204,12.501238300944266,78.24959454728858,25,TN/LA/IT Corridor/25/153,2020-08-24,True,IT/Tech Corridor,18.913457362777027,83.54100873929778,Mostly Urban,True,66.3,Completed,2021-10-12,2022-05-24,224.0,IT Corridor: Krishnagiri 25,IT Corridor,IT/Services,V.O. Chidambaranar Port,81.49,2911.9223179689666,2020-03-03,2023-03-03,11,20.62,1095774597,1043971217.0,2,1,8,9.0,2020-09-28,2022-05-24,3,1,2,,,2.0,188.0,12.72812900332853,1.2984350673192249,4.417014146959306,0.9527244196554412,0,1,1,ACQ_SYN_008495,598,synthetic_augmented_from_existing_dataset,1
40,10,Madhavaram 12,Karur,Karur,Tamil Nadu,14.516853454447743,Industrial,Red Soil,Partly Irrigated,15250374.450745696,19790770.458443485,10.999955487586517,78.01839476947914,2,TN/LA/Highway/2/10,2024-09-21,True,National/State Highway,9.732038965958035,107.47977590403688,Mostly Rural,False,,Award_Declared,2026-10-28,,,Bypass Road: Karur 2,Highway,Transport,Tamil Nadu Highways,142.82,2585.178846026445,2024-04-23,2030-04-22,12,28.81,519344173,417967140.0,3,2,12,6.0,2024-10-11,2025-10-22,2,1,1,1.0,0.0,,,35.87192603782476,1.2977235754021619,11.043911381776557,0.8047979773906119,1,0,1,ACQ_SYN_008496,40,synthetic_augmented_from_existing_dataset,1
1874,473,Neelambur 16,Chengalpattu,Chengalpattu,Tamil Nadu,20.339777848876892,Barren,Loamy,Partly Irrigated,11625604.808837136,13302330.481754106,12.670451662154207,80.02798820584005,79,TN/LA/Highway/79/473,2024-01-08,True,National/State Highway,10.332416421936106,57.47931601460198,Mostly Rural,False,,Consent_Process_End,2025-08-28,,,Bypass Road: Chengalpattu 79,Highway,Transport,TNEB,164.92,1711.6528220377033,2023-09-27,2026-09-26,9,12.52,198600359,144871928.0,3,1,9,4.0,2024-01-19,2024-09-05,2,2,0,,,,,50.260685548020845,1.1442269628537878,5.5630080774301005,0.7294645826899034,0,0,1,ACQ_SYN_008497,1874,synthetic_augmented_from_existing_dataset,1
376,99,Madhavaram 11,Ranipet,Ranipet,Tamil Nadu,13.935498466641974,Agricultural,Urban Fill,Irrigated,59808673.38657148,78454118.56600115,12.901697010538797,79.38645511564381,16,TN/LA/Port/16/99,2025-03-11,True,Port/Coastal Infrastructure,34.827803830463104,195.1024468646864,Mostly Urban,False,,Objections_Received,2026-02-17,,,New Terminal: Ranipet 16,Port,Transport,V.O. Chidambaranar Port,184.63,1422.002011305715,2024-12-23,2028-12-22,18,37.14,1995962020,641054008.0,6,4,18,4.0,2025-04-10,2025-10-16,1,0,1,,,3.0,188.0,34.4353665802448,1.3117515257179408,5.601916440508794,0.3211754540299319,0,1,1,ACQ_SYN_008498,376,synthetic_augmented_from_existing_dataset,1
1157,293,Madhavaram 1,Karur,Karur,Tamil Nadu,23.94766288951555,Industrial,Loamy,Non-Irrigated,7776194.175858542,8423675.288298368,10.979098324875888,78.05408083155086,50,TN/LA/Power/50/293,2025-05-16,True,Power Project,132.8768098550907,1101.5523168439254,Mixed,False,,Litigated,2026-10-26,,,Thermal Power Expansion: Karur 50,Power,Energy,NHAI,699.73,3326.580793611544,2024-12-01,2030-11-30,11,17.14,297811179,117654536.0,5,1,11,5.0,2025-07-14,2026-06-11,3,1,2,,,3.0,237.0,59.175963623733004,1.0832645247529895,8.290026815403134,0.3950642027443838,0,1,1,ACQ_SYN_008499,1157,synthetic_augmented_from_existing_dataset,1
1536,389,Samayapuram 6,Villupuram,Villupuram,Tamil Nadu,13.429779853643545,Coastal,Urban Fill,Irrigated,12665234.868045406,13203575.457051545,11.916455857064756,79.46955835741998,66,TN/LA/Urban Metro/66/389,2025-03-01,True,Urban Metro Rail,5.922692216975088,103.65956718702644,Mostly Rural,False,,Objections_Received,2026-06-02,,,Urban Rail Corridor: Villupuram 66,Urban Metro,Transport,TNHB,70.41,6656.985626413261,2024-10-10,2027-10-10,7,6.7,120886172,32386168.0,3,1,7,4.0,2025-03-18,2025-11-20,2,2,0,,,3.0,501.0,33.185708674807124,1.042505377485291,17.50210265695163,0.2679063077619829,0,1,1,ACQ_SYN_008500,1536,synthetic_augmented_from_existing_dataset,1
